"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"streamsPerRing"	"baseAngleCWfromEast"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"fixationReject"
"main"	124	"JA8 "	" oneCued "	0	" right "	8	315	"E "	2	7	"V "	0	7	0	1	"VXBYAFRMSGPOZTLQDNJUEIKH"	"MSBOXHQIGAZFYRUEVJDNPTLK"	"MBEUTQZFONADSILGKXPRVYJH"	"TIVRUSQMJDEHANPFBKZGYOLX"	"JEVYUHPKLTDQNAROFBSXZIMG"	"FZNEKUJLOTRGMBIYVADPSHXQ"	"AZIHSMRPUBDGFKYVXEQTLOJN"	"GNARIFLVEZHKQPBYOMXSUDTJ"	0	FALSE
"main"	127	"JA8 "	" oneCued "	0	" right "	8	180	"E "	0	6	"E "	1	7	0	0	"VXTGYDQNIKPARLUSJOBMEFHZ"	"XYTAOZJSFGILMUHBVPERNQDK"	"IKZMTVODPERBLGQUNSAHYXJF"	"YHALSIKRTFDOMGJEZXUPBQVN"	"DFBHMVNUPRZYQLAEGKTIOXJS"	"TBEGYPHNRIOLUVJMFXSZDAQK"	"YSNLTVDGQPMBFROHZIJAKXUE"	"ZUJVQAETSOBDYXGRNLPHIFKM"	0	FALSE
"main"	128	"JA8 "	" oneCued "	0	" right "	8	45	"M "	0	8	"M "	1	5	0	0	"RKDMQFGHUSEANJBXTIVZPOLY"	"VJDQRSZAFIKNGOXYPHEULMBT"	"JRUAKYFQDBNVOMITGPLZHSEX"	"LHINTZXOEPVUJDQAFBMYKRSG"	"MNSGXOEZAQRVPKDBFJTUHYLI"	"RAUKQJIHMYXZFLEPTGDOBVNS"	"UYPBXANQETSZLFHJOIRKDMGV"	"OAGSDVUYMNHKERZJBXQLPFIT"	0	FALSE
"main"	132	"JA8 "	" oneCued "	0	" right "	8	0	"V "	0	10	"R "	0	2	0	11	"MNLGSDVHOUZYJAQIPBTEKFRX"	"MTJSYRVXDLFBOEPIGHUNQKZA"	"KDGLPBTSHERYUIXNZMQOJVFA"	"NJLHYPMKBTUDVFORIXAQSEGZ"	"DXIEOMFTSAYRGBVPNLKJUZQH"	"LIEPDYBVAJUZKORHSNTGQFMX"	"NRAMSGKLXQDPEIYOZFUHJVBT"	"MOREAKTIQFDXYZULJVSNPGBH"	0	FALSE
"main"	133	"JA8 "	" oneCued "	0	" right "	8	315	"R "	0	10	"K "	0	4	0	-5	"KADHJESNMIOTUVXLYBPFGRQZ"	"RVKHNIOXPGETZAYBUMSQFLJD"	"YPNJTXRIGKVHFBZAEDULSMQO"	"AHRDEYKZQOBLPGVSXUTMNJFI"	"TZLJSRAEMVKBFUHYGXQNOPDI"	"BONTGDPVAFYHXRQUEZKLMJSI"	"DSVLUZYOKPIXJBQTNMEHGAFR"	"BELNUXKGVHTMFSIJODYPRQZA"	0	FALSE
"main"	143	"JA8 "	" oneCued "	0	" right "	8	0	"J "	2	7	"J "	1	0	0	0	"BLMTKXAJUNEPHYDRQSZGFVOI"	"KGMAXDVSNULPZHJBIFOTYQRE"	"JDEIOZPNFQVGUBHTRAKSXLYM"	"HKARVSEGTUXBYMPILJDQONFZ"	"TLZRJXHNPOKFQUEGVSADYBMI"	"AKVNSYRQIXMBEFZGOPUJDHLT"	"ORTYLQSPFZXBDAGVHUJNEKMI"	"IYAFMOGDLURPKXNSTZBVEJQH"	0	FALSE
"main"	144	"JA8 "	" oneCued "	0	" right "	8	270	"A "	0	9	"D "	0	1	0	1	"EXSDGZPFNQLRYHVBMOIUJTAK"	"UBVFKQSEJDANGPZLRTXHYMIO"	"HBFSQOPAYXMDTJIKRGELVZNU"	"LSMIBXENUDFOGPYTARHZKQJV"	"KVZXSGALYPMRJOQHBITFNDEU"	"MLXISDVOPATJGFKBHENQZRUY"	"TIKEZLGAOMSBJRPXHFDYNUQV"	"DOZXTVSQFEJYGAUHMNLPBKRI"	0	FALSE
"main"	145	"JA8 "	" oneCued "	0	" right "	8	180	"Z "	2	10	"S "	0	0	0	1	"PNDQYLIVRFSZXAGKHUMOTBEJ"	"EVBNRTFGQLJIPAHKXSMDYOZU"	"LFYJTVPKHRZUQOSIXDBEAGMN"	"PRADNTKMGIQVBJEFLYHUSZXO"	"QGKTOAPUYEMLJIHBZSRVXNDF"	"SBZREHVDKAXNQGFOYJPIULMT"	"ORXSYDAJGTMUFEZPLQBNHVIK"	"KYFPJMRNXHEQUZAOISVGTLDB"	0	FALSE
"main"	146	"JA8 "	" oneCued "	0	" right "	8	315	"K "	0	9	"N "	0	1	0	1	"VHGPNFOQDMUYLRATIEBZXKSJ"	"TOSBRXIHENKGJPVZULDAMQYF"	"YLAIBSODVMRJNQTGEPXFZKHU"	"DBYNGLVUORZMHAKFTIXEJSPQ"	"MZJSXYNDLTPHEVKFOIRUBQGA"	"SEYUIDAVXBHNKLMFGJQRPOTZ"	"RAKXGMJOTYVPBZFDSQHIULEN"	"FVZKLXGEIMUBHPRNODAYTSQJ"	0	FALSE
"main"	147	"JA8 "	" oneCued "	0	" right "	8	315	"G "	0	8	"S "	0	3	0	2	"NSTPJOKVBXUGZEFMYLIDQAHR"	"RKABIJTPVOZMUQLEGYXDHFNS"	"RUNMLVQOZTXPBSYKGIDEJHFA"	"RIBNYKPHSDGQLAJUOVEFTZXM"	"YROIKASVGLHPDUJEXBTFQNMZ"	"FLOYHSTJUXVANBRMGPDEZIKQ"	"PBJVNSLYGKQIEATFURHDXZMO"	"QGTJKXLPVIFZNHEDOYSAUMBR"	0	FALSE
"main"	150	"JA8 "	" oneCued "	0	" right "	8	45	"F "	0	6	"Y "	0	7	0	1	"RLSYXVJHDABKUQETGNIPOMZF"	"YIRTAGPMSVKXBUOQFDZNJHLE"	"JRGSOZTNHBEMAKDFIYQVLUPX"	"PGJITDHMUOSERVYKFQZLABXN"	"POKMRJAUSXZEIYTFGNVLHBQD"	"LPZSFQNKDAGHBJXIROYVUMET"	"DVGROIPQLNUXSKFZEBHJAMYT"	"ZJQVAHYFRLKOSGEPINDBXMUT"	0	FALSE
"main"	151	"JA8 "	" oneCued "	0	" right "	8	45	"Q "	0	10	"O "	0	6	0	5	"DSAJYNTOIEGKLZMRPHVBXUQF"	"ULJZMFOPGVTXDREBSNKHAYQI"	"TDQNUEXSKMPRYAFZGHLBIJVO"	"XIYSPTDQOGJZREKMAHFUVLBN"	"XZEMGHFRPQDAIYONLVBTSJUK"	"BNZUYMRTDFKOJAVIXSLPHQEG"	"UBPYFSDEXIOZGJVQLMHKATRN"	"HBTGRUIZLOJXENFQYASKPDVM"	0	FALSE
"main"	152	"JA8 "	" oneCued "	0	" right "	8	180	"U "	0	7	"V "	0	2	0	1	"ZXKJBPQNEDVUGORILAMHFTSY"	"BPEXYDUKMTFLVGRHOSJAQINZ"	"DHPXGQZVUIRKBFESTMJOYNAL"	"FSREJUYMQDVLZTNXBPHGIOKA"	"EJUVDPGRHYOTXSAKQBIFZLNM"	"QJFXMEPKAHZROUTNDYGVLSIB"	"ZDMOLHARYBSXKPQVITJFGNEU"	"JBDEQMSHTXKOINRALVZGFUYP"	0	FALSE
"main"	154	"JA8 "	" oneCued "	0	" right "	8	225	"O "	0	6	"V "	0	3	0	1	"RVYTOIFJZDMNSLPQGABHXKUE"	"TRXQJASEDGVZKIPLBNUOMYFH"	"KPVLGOJBFDAQZTRMHNUIEYSX"	"EYUDGTVOMAJZXNBQHLFSRKPI"	"NLUVREMOSTHJAYPGKDBFQXIZ"	"JILDOTUSGXHQMNKRZAEFPYBV"	"YOVXZDIFJQGBKRAPHUEMNLTS"	"DVQEFSRNOUYZXPKAHMGTILJB"	0	FALSE
"main"	155	"JA8 "	" oneCued "	0	" right "	8	90	"E "	0	8	"G "	0	2	0	1	"FAUXHLKJTPYRBISVZDENQOMG"	"JTPADEZOHKLYNSRQUMGVXBFI"	"NHQMIOLXGEBUDSRKVPFJAZTY"	"VQERDYOXMSGHTUNJKFALPIZB"	"KYJFZQDALTBXMVSGROIHNPEU"	"JZVNGQOKPRFXTYSHBLMUDIAE"	"OIDTJBAKGERUQPFSVNYZHXML"	"ZSFEXPRJHGOVKLIBYTMNDQUA"	0	FALSE
"main"	156	"JA8 "	" oneCued "	0	" right "	8	90	"S "	0	9	"S "	1	6	0	0	"NXMAQLDVZBTFSKUEJYRHGOIP"	"YSERTDLBHGFXKNIAVQZMUOPJ"	"UPFTOHMIVEJRGLYZBQXNASKD"	"BREFZINJPSATUGLHQKVXMODY"	"XTLNJUBKQAEVOIZRDSFPMGHY"	"PVQYHTIUGBXONZRAFELJSDKM"	"VZDUNIJGFSBRMOHLEXPKAYQT"	"HAVTZXLMONKRFSQPIUYDGBEJ"	0	FALSE
"main"	160	"JA8 "	" oneCued "	0	" right "	8	0	"N "	0	6	"I "	0	0	0	1	"HVKGJQINAFPZLUEMYXSBDRTO"	"VNSDIYFQMHAXJOEKTGBPLURZ"	"HLAFDUSEKMPRQBGNJOIZYTVX"	"TYMLRZIKVGSFUEQJXPHODBNA"	"AMPZIDBXKTSHVJOFYGQEULRN"	"RNBTJXAHYLSIPDUEGVKFQOZM"	"JIKTPXUYNMEQHAGRLVOFZSDB"	"VHMPFOLTAUXIRNESYDKQBGJZ"	0	FALSE
"main"	162	"JA8 "	" oneCued "	0	" right "	8	315	"F "	0	9	"E "	0	4	0	6	"PGMVSODNABQLRETUHXYZFKIJ"	"VAYFBZKNJQMIHGOTDEXLUSPR"	"HFAPQYNERKITJUZBMGSLXVDO"	"YKVXUGHSEBFMPJOZRDLTQNAI"	"OYIAXZNBJELHSQKFUMDVTGPR"	"LJPBVSUYTRDQXZFOINMGKAEH"	"VDJZAENITKYMBXFQSHGROPUL"	"YVKLMDPONGBREAQFHSTZIUXJ"	0	FALSE
"main"	164	"JA8 "	" oneCued "	0	" right "	8	90	"D "	0	7	"A "	0	5	0	1	"BZLHPOAIJMXQDVGRUYNETKFS"	"DVJGMBPHXYNQTRFZEISKOUAL"	"BTSPMADQRONGVFHKELYIJUXZ"	"FEVJZBXAIHLNOPMYKRQGDSTU"	"PKUHDXIVGNFLMBOQSYEARZTJ"	"TOEFHQXADYJLMBGNPSVZIKRU"	"DAYNBRFPIXHLJOZVUSTGMEQK"	"MGFSEUTIPBDLZQNXROAKYJHV"	0	FALSE
"main"	165	"JA8 "	" oneCued "	0	" right "	8	270	"V "	0	7	"N "	0	6	0	1	"MNXKDUOSHEGJVBQTLYAIPRFZ"	"ZQHTLKYFOIAGXDVREBSJPUNM"	"DGHLXIMUJKNRZBPFSTQAVEOY"	"KXGMNFDTBJVZUYAEOSIPQHRL"	"BIVQUKSTYHOEGFRAPZJXNMLD"	"DLYVINAUEBRKFQHTXPJOGZSM"	"EAYLUPDNVMHJGRSBOQXFZKIT"	"BRNJKGUTVPHADOXEIQSZLYMF"	0	FALSE
"main"	166	"JA8 "	" oneCued "	0	" right "	8	135	"S "	2	10	"G "	0	0	0	1	"TLUDXOJEFQGSIKHZBRYPMVAN"	"BARPEHZTMYXILNFGDVUQSOKJ"	"ERYUOVXMDIHBPKSALJNTFGZQ"	"AJIGLFBVNDZPHEKTSXQUYOMR"	"MYEIKHXORJVZSPDGQUFNLTAB"	"TEAKBRMJIZGLUQSYHDVPONFX"	"OKSGUQXLIHFYNEDZTAPMJVBR"	"KXNSJOMYZVLERFTUAPDHBGIQ"	0	FALSE
"main"	167	"JA8 "	" oneCued "	0	" right "	8	180	"E "	2	9	"E "	1	4	0	0	"RNFLSMKJQIOZHDGYPUETBAVX"	"KBMHOURXPNGADYIVTJFZSEQL"	"YMUOBXGAPSEFVDHIRJKZLTNQ"	"VMXZJNKFLSIHOYRABQDUTEPG"	"VFLOSIUYQEJRGTBNZDKPAXHM"	"FNIHURTXMOPVSBDEZYKAJLGQ"	"UFZTJBKMDXAYHSILNPRQVGOE"	"GOHFPEBQIXTZSRYNMLAKJDUV"	0	FALSE
"main"	168	"JA8 "	" oneCued "	0	" right "	8	315	"S "	2	10	"S "	1	5	0	0	"HITEJLXDASBGQKZFYVURONMP"	"OAQSXHJEKGBFRZUTVMYPDNIL"	"XYJZPUEOSMQNHKTVDRIGFALB"	"MDEFGUIAQHTJVBPSKNYLXRZO"	"HBXLJAQOZNVYMIEGRKDTSPUF"	"EFHTDJKBULSNXYPQROVZMAGI"	"XTFEBYQGDHNJMRVOSUIPLZAK"	"MUEJFQTHSVORLZXNBPAIDYGK"	0	FALSE
"main"	171	"JA8 "	" oneCued "	0	" right "	8	225	"X "	0	9	"H "	0	0	0	1	"SKDPIRMZQHXNAFTUGOBELJYV"	"VLRIHAEJGKZUSONMFTPQDYBX"	"REJHIZBXKALYQNGVUDTOPMFS"	"UBJDENPAOIRGFXSLHKZVYMQT"	"IXMDLRGNUVJTHEFPZBAQOYKS"	"EHRPVXFTSZNLJBMAOQKDUGYI"	"UDVSHEBMRGFJTIQPZKANYXLO"	"YZGQOTJEFBKMXPLVSUNIRADH"	0	FALSE
"main"	173	"JA8 "	" oneCued "	0	" right "	8	225	"H "	0	8	"F "	0	0	0	-1	"AVDTPQIHFOZJNRGUBKEXLMSY"	"HRUJABXSQGYPKTZIDFVOMELN"	"MJDQATXSIYZHFGENOVKBPURL"	"RFDPSTHQOZMXKBAJGNLIYUVE"	"ZLGBTOUEVKDSNHIMRYJAFQPX"	"LFASZRHJUDVGTOBNKQMPYXEI"	"DGJVHQAFYPZEBXSIONLRMKUT"	"KXAZETDGUQRBHNLVSIOFJPYM"	0	FALSE
"main"	177	"JA8 "	" oneCued "	0	" right "	8	135	"E "	0	6	"I "	0	6	0	2	"GHANSQMXZUELJIVOFRKBTYPD"	"AXJIYPSZMOVQUTGFDNRHKLBE"	"FROAYKHXTGZQNPVIEJMUSBDL"	"GTRJXMYKUZEFVLIDPSNOBAQH"	"RTUVZQKIFJAXPENDMGOHYBSL"	"KDXINGEJVZFLMBSHOPRAUYQT"	"ANVOPQIREDKUHJGZTSBMFXLY"	"EPGKVNHTQUYXZFAIJRBOMLSD"	0	FALSE
"main"	180	"JA8 "	" oneCued "	0	" right "	8	135	"U "	0	10	"U "	1	4	0	0	"TSFERQMIBNYAHXKDPJLGZUOV"	"YKVABQXRDFZPJITUHGLONMES"	"AGNMJVKPIDXRFYHUTSBZLEQO"	"XQALZFUDJRSVTONBMHYIPKEG"	"EPBVQJTRKMUYNLXSAIDZOGFH"	"SHMZVPFXKYLBGETURDJQIONA"	"HYAOBTUEJFLIGMSNXRVQDKPZ"	"BOXDHZUTGVAMPLQKINSEYJRF"	0	FALSE
"main"	182	"JA8 "	" oneCued "	0	" right "	8	180	"F "	0	8	"T "	0	7	0	1	"HGJSUKFVRNATEYXDPZIOMLBQ"	"YDXMTIRFKHESGPVQUOLBJZNA"	"ZAYLHKNRDJMQGUOVBXSITPFE"	"OUZAQSFXGEMTJNLHBYRIPKVD"	"QNHUPXLJZREOGYFBMDAISVTK"	"VIXYAKZFNEPODQBHSGTJUMLR"	"VRQSIJUKZALNYXHGDTEFPMOB"	"JBKLYPNXTFOAZRQIUMVHGESD"	0	FALSE
"main"	183	"JA8 "	" oneCued "	0	" right "	8	90	"O "	0	7	"M "	0	2	0	6	"VJRXMQBKOGFASNELIYUHTDPZ"	"VSBLQGJFTYMUKNHDAEORIXZP"	"AYJVDRLMQXUINOGZPSFKTBHE"	"YKVSOXTBJUDLRQMGNAPZIHEF"	"VOKNFXUGQBHZISRMEJPYALTD"	"IKNJQORMSLPUHFBTXEGDZYVA"	"QXUOSDTFNMVERLBPAYIGHKJZ"	"FKOVRLSGMNPTZBYDXQIUHJEA"	0	FALSE
"main"	184	"JA8 "	" oneCued "	0	" right "	8	0	"E "	0	10	"S "	0	2	0	13	"AFUGRXSODYVKLIBNZJPMHQET"	"EMDSLPXRVFQJNZKITUBGOHYA"	"IHQARJDKBZSTUPFLGXYNOMVE"	"ZFDSQJRMEUGXHVLAPNBTOIYK"	"ULOZJKGIVQEPYRNDAFHSXBMT"	"NXBFDLREIHZOJAMPYSVQGUTK"	"ROVEFHXMGYDIPLQZUBASTNJK"	"FBLORNSEUDTPHMJVXZYAIKGQ"	0	FALSE
"main"	185	"JA8 "	" oneCued "	0	" right "	8	180	"Q "	0	7	"U "	0	7	0	16	"FJPAYKIGDULXVRNHETBMOZSQ"	"MBQHKYENROGDIZVPUSJATLFX"	"VOLNAHGSZYQBDXUJRPIKMTEF"	"QTNXAOHRFLSZUBIKGPMEJVDY"	"STFNMEHPVDLBOGIJYXUZKQRA"	"YEBIGFUARDPKJQXSZTHOVLMN"	"GSVXNFIZOLJQUBYEHPTKMDRA"	"KNDRAZYUOLSIBMJEHXFGVTPQ"	0	FALSE
"main"	186	"JA8 "	" oneCued "	0	" right "	8	315	"O "	0	9	"H "	0	3	0	2	"LVOAXEFRKBSYGHNTDJIUQMZP"	"EYITNKZBUJGDOFRHAVSPQLXM"	"MXBPGEVYZQTOHRNKFALSIUJD"	"EBZUPYNKRHDOVTQLXIMASGFJ"	"RSPUGTXHMZKVEJQFAILNOYDB"	"VIKLNDMHEYQXASUFBRJZOTPG"	"HNSOFGVMEXDJLKRPQTAIYBUZ"	"SKGMPNTXFULBZYQOEAJHVRDI"	0	FALSE
"main"	187	"JA8 "	" oneCued "	0	" right "	8	270	"P "	0	6	"O "	0	6	0	1	"ENAGJRKBVODFIZQHTYMLSXPU"	"TIKPJQYNVAMBZDGRULSXEHFO"	"HEYTAKMNLSZBVXQJPDIGRFOU"	"PLJRIAENBSVFYUKDQOZTMHXG"	"AVSFZTHOLJIBMXPYRGKNUEQD"	"BOFVZIKYLSDQGPHNEMRTXAJU"	"BRITEQOPFLHGMNXUDJVYSAKZ"	"SYNLRJPHGXUOKIBZEDMFQAVT"	0	FALSE
"main"	188	"JA8 "	" oneCued "	0	" right "	8	315	"V "	2	8	"V "	1	5	0	0	"YNSIKEJOHMFTDABQPGUZLVXR"	"VTGUELBHSDFYIRQZNJOMKPXA"	"DFYIVOBELQTZSAXJNPHRGMUK"	"BLOGADIJSZTQNFVYPKHXMUER"	"ZENDQAFMYLOKGRIBHUTPXVSJ"	"UBQSOHKJVGFNYRMEZPDXITAL"	"YPQEROFUBTNAMXISJVHZGKDL"	"IKXQGHEDPZRAVOLBTNSMUFJY"	0	FALSE
"main"	193	"JA8 "	" oneCued "	0	" right "	8	0	"H "	0	8	"B "	0	2	0	5	"YEFBLQOJVIMRDXNHASUZPKTG"	"BXQDEORTVYJGFLIAMZSNKPHU"	"ZREUOSMTBXINGHLVPJADKYQF"	"FNUVSGAMKYBQZIHLTOJPDREX"	"EMBGOYTHXAKJFSVZLUNIRPQD"	"IPNRDMZETJQUXGAHSOKFLYBV"	"HTSORKNGQJYVFEAXMUPBDLZI"	"SUMFBPXREKDOHQGNVLITJYZA"	0	FALSE
"main"	194	"JA8 "	" oneCued "	0	" right "	8	90	"K "	0	9	"K "	1	1	0	0	"NYDEZSQBJULOHKPAFXVTRMIG"	"OFPTJMLSDKHVGXNURAIBYZEQ"	"ZVAIMQPONEJKRUTXFDYGHSLB"	"KRZLUNIGABEVPTFJMOQSDHXY"	"GMJLIDUHRQTAKFNXYBSZVOEP"	"EIXFUBSLQADYJMRVNOHTPZGK"	"MAHYIVKUONDJQPERBFTSZGLX"	"TFVRMIZAYEUJPSDHNXKQBOGL"	0	FALSE
"main"	195	"JA8 "	" oneCued "	0	" right "	8	90	"V "	2	8	"Y "	0	5	0	1	"BFIJSGNYVUDRQKAEXPMTLOZH"	"FQNBPAJTIUXGLRVHDMZESKYO"	"SUJZPYMEKHBVNGTAIQFOLDXR"	"NDGLYOVAHXSBIQPEMJZRKUFT"	"SMJPRUXKTODBLAYEVNIHQGFZ"	"REISAQKOYVDTMULJFGXZPNBH"	"KBSTXVNDLAQZRGPFIMYHJEOU"	"TVLUGHEDJNKPMAZXYIOFRSBQ"	0	FALSE
"main"	202	"JA8 "	" oneCued "	0	" right "	8	315	"X "	0	7	"I "	0	7	0	1	"QARIFVDYKHNUJESBLOXTZMGP"	"OQGFTKUDBNVSXHRIZPEMLYJA"	"FQYGTJEUSHRPOIALNVZXMKDB"	"ZTVOKFEPGRHQIABULJMDYXNS"	"ALINKXYQHERGTZPDOJVUBFMS"	"ISXTVEGFMBOYZUNLJPRKDHAQ"	"APOUSEFYRHNMVZKGXJTBIQDL"	"ZYQMERNIXSGTFOPBLAKUHJDV"	0	FALSE
"main"	203	"JA8 "	" oneCued "	0	" right "	8	270	"B "	0	6	"B "	1	1	0	0	"BTMSUZDFJPRGAYVELQXOKNHI"	"JHIAGYBZUOVLKQTNSXFREDPM"	"TILGASVDEHUXJZBQOPRNMYFK"	"BMSNVJXHYUPGQEOIZLARTKDF"	"OGSRKHDXLUMFVQAEINYJZBTP"	"SRHFUOTLVMZYABNDXEJGPIKQ"	"QZEHUVKTJFODILPMASGXNRBY"	"FAPQEUZTBLDSKOYHJXIGRNMV"	0	FALSE
"main"	205	"JA8 "	" oneCued "	0	" right "	8	225	"N "	2	8	"D "	0	3	0	-1	"RXPAILEQJHMZNFOKBSUTDYGV"	"QXUTMFHPJAOKLVNBGDIEZRYS"	"YMJAULPBOIVKGSDXZETRFHQN"	"ZFSBXOGNDMHAUYIJQVLREKPT"	"YNIOVUXHQLPKGMTAEZDFJSRB"	"BPJTUFAMRKIXLOZNSGHDQEVY"	"JUMSXLBDTHNEVFZQAPKYGRIO"	"IUYJQGHLTKVSOBZDFAERMPXN"	0	FALSE
"main"	209	"JA8 "	" oneCued "	0	" right "	8	0	"Z "	2	8	"G "	0	3	0	1	"BEOXDGQYFILRMZTHUSVJPKNA"	"XQLAJVFUMOSBNTHKPEYZIRDG"	"VBQURMOKDNGLHJFAXPYTIZSE"	"MRYBEFJPGZLSATUOIDXNKVQH"	"XVODUERMJGLFYIKTHANZBSQP"	"MXQZGBDNSFRVTKUEYOLIJAHP"	"DSKLQOPUJARVYGHEBNIXTMZF"	"LHTGJEQSPFKDIANURBYMOVZX"	0	FALSE
"main"	214	"JA8 "	" oneCued "	0	" right "	8	90	"P "	0	6	"R "	0	7	0	-1	"MKYPNEZBFJORHUGAXSQIVLDT"	"RVAMUGNXTHLJEZPIYSKOFQDB"	"SGPEZUTOQBKAYMVJIFNXLDRH"	"MATEYODNURLFKIBQGZSPVHJX"	"NFUOEYDRZASGVXQHPMKJBITL"	"FJZNSEBAPMXYLVTHRGKQUODI"	"BVRYTPUFHLDGOXSIQMKANZEJ"	"SAZFVPRDBHJGUELMYKQINTOX"	0	FALSE
"main"	215	"JA8 "	" oneCued "	0	" right "	8	225	"E "	0	10	"T "	0	4	0	9	"YSFANJBHTLIRPKMUZVXEDQGO"	"PJEFGQBLVMIXZTRKADHNSOUY"	"HDAZOISLGBNMQUKEJPYXVRFT"	"UGQNDRJYFMVAXHKBSPZLTOEI"	"UNOKQYXGHSTBVIFZJRPEADLM"	"LAPSRFUXKYIQJNGDHMTVBOZE"	"SFZUOQMVALGJKBIRNYDEPTXH"	"JUSIPOHEMATXYZQKNBRGVFLD"	0	FALSE
"main"	225	"JA8 "	" oneCued "	0	" right "	8	270	"O "	0	10	"K "	0	2	0	1	"BDTQSMHOFGVEPARIJKYLZNUX"	"OJKFASNLQYHRPTUGMEBZDIXV"	"QSHJEPFILZKONVGXYATDUMBR"	"YQAZFPENITBUMLHJOVKXSRDG"	"UVKPQLMASBEDTHIOJNRZFGYX"	"JNDRZFTMKBEXVOAYHIQPLSUG"	"AZJFNBXOKILTDVSUEYRMGHPQ"	"ZBVQSILMYRTDHUNKPAXJGEFO"	0	FALSE
"main"	229	"JA8 "	" oneCued "	0	" right "	8	90	"E "	2	10	"N "	0	7	0	1	"LDTMXEVUSAHPBFZKOQGIYRJN"	"LTZFYVMAGNHOXUQEJBRKPDSI"	"RTNGYUMQSDPKHOFIBLEAZJXV"	"HSKMYIRLEJPFONVAGTXUZDBQ"	"FRQBXNYTHDSPEMAKIUGZJVLO"	"AKSUMVZRPTIOBYXEJFQDLHNG"	"GXYSIOEMQZRBLAVNFKJPHUDT"	"QPFGOILSKMNEUTYHZABRVDXJ"	0	FALSE
"main"	230	"JA8 "	" oneCued "	0	" right "	8	45	"V "	0	10	"J "	0	0	0	1	"IDTGHROMUZJVBPKXFSQNLAYE"	"DMLAFYHTEGBNRZQPIVKSUJXO"	"MVPUGXQEHFLSTRYOKDNIZJBA"	"XJKEOAIBUPVMRGFNQDLHSZTY"	"LOSTFIXVUJBEGHADNQRYMZPK"	"XNFMUIYREDKAVLOTJQPBGZSH"	"KRHINVODSEXFYJQMBUTGLZAP"	"TODASRVJYEMZPQUKGNXLBFIH"	0	FALSE
"main"	231	"JA8 "	" oneCued "	0	" right "	8	180	"A "	2	10	"U "	0	5	0	1	"OEQPDHTLVGMNIZBUYJXKFRSA"	"GFREZPHYJBMVAOQIXDTNKLSU"	"PNKYVHOTJLFXIEQGBMZASRUD"	"VERDKQYPBMIASXHONUJLFZGT"	"JGQIHADYXVFUTNRPMBSLEZKO"	"LFNBPGJSRMUADQOVXKIYTHZE"	"DVOHQUPIBYJNMGKLXRTASEZF"	"LUYHZBEQGSRXNOFTIMPAVKDJ"	0	FALSE
"main"	234	"JA8 "	" oneCued "	0	" right "	8	0	"E "	2	7	"F "	0	2	0	-7	"TZALBFXUIODSVEPKGNYQJHRM"	"LSNYRPXVKGBIQZUMETAHJODF"	"ENUJSTKFRZQXOIMLDPVABYGH"	"QZIDTRSVKPFXMHOEBGJANUYL"	"EPJXMSFHAYGTBZQOLRNIUDVK"	"VLESGYNARHFXDKMPOIQTUBZJ"	"QYOVFZADPLTMSHUXKJNBRIGE"	"NUJZYGLVOERBAHPFXMIQTKDS"	0	FALSE
"main"	235	"JA8 "	" oneCued "	0	" right "	8	45	"E "	2	9	"F "	0	1	0	-9	"XVBTIDLRJEZKAMYHNGSFOPQU"	"ENQMBOGAPFKTLZJYSDVIURXH"	"FYPXUJTHNGKVLIDERSAQZOBM"	"AQZXJGDEMISHLNVBKPTRYOFU"	"IPMARVFOKYHBLUNQGETDXJZS"	"DTKPZFYRULIJQHANMOEVBSGX"	"BNDPKIXSLQRZGFVHAUOJTMEY"	"JUDBTGVNSYOZHARQXFPLEMKI"	0	FALSE
"main"	237	"JA8 "	" oneCued "	0	" right "	8	135	"O "	0	8	"Q "	0	6	0	1	"PYIBJZFXSROQUGDKVMNTEAHL"	"IQUBPVGJSKFOHANMZTDXRYLE"	"JAFIYZEKTGSRQHBLNDUVOPXM"	"DZULRSIFYHTMXNJBGEOKAPVQ"	"BOMHDEFPLRXIATKYQVGUJZNS"	"OLGKZIVXBUHTDMQYNREFPSAJ"	"HIBFMANGQOEPJSKTUDVYXZRL"	"GTHRUIPVJZOLEFQASNMBYKDX"	0	FALSE
"main"	238	"JA8 "	" oneCued "	0	" right "	8	180	"V "	0	7	"Q "	0	7	0	1	"XRNYVHPEFUADQLZTMSIGOBKJ"	"ARUYPTGKLHEXSVJNIMFQOZDB"	"KLIBHMYRVUNFAGXESPTZDQOJ"	"YJMOFLSZQTAEDPGIVKUXRHNB"	"LRUBMXGAHIPFZNYVJSOTKQDE"	"NGJEXRAZFHYODIBKUMQVPTLS"	"FERYIHBMXZNJPUVAGKQOSTLD"	"AISETXRQVFOJBGLMPKUDHNYZ"	0	FALSE
