RECORDING_SESSION_LABEL	TRIAL_INDEX	TRIAL_LABEL	CURRENT_FIX_BLINK_AROUND	CURRENT_FIX_X	CURRENT_FIX_Y
RN12	305	Trial: 305	NONE	504.50	386.60
RN12	305	Trial: 305	NONE	515.10	384.10
RN12	306	Trial: 306	NONE	517.40	382.10
RN12	306	Trial: 306	NONE	507.70	388.90
RN12	307	Trial: 307	NONE	509.10	392.30
RN12	308	Trial: 308	NONE	513.20	387.30
RN12	308	Trial: 308	NONE	529.30	379.70
RN12	308	Trial: 308	NONE	517.10	375.30
RN12	309	Trial: 309	NONE	504.60	393.40
RN12	310	Trial: 310	NONE	508.30	384.40
RN12	310	Trial: 310	NONE	513.30	396.30
RN12	311	Trial: 311	NONE	510.80	383.00
RN12	311	Trial: 311	NONE	518.70	388.70
RN12	312	Trial: 312	NONE	512.00	388.50
RN12	312	Trial: 312	NONE	518.30	401.30
RN12	312	Trial: 312	NONE	514.30	391.00
RN12	313	Trial: 313	NONE	521.10	391.30
RN12	313	Trial: 313	NONE	518.00	382.60
RN12	314	Trial: 314	NONE	513.00	383.20
RN12	314	Trial: 314	NONE	510.40	369.30
RN12	315	Trial: 315	NONE	517.60	373.30
RN12	315	Trial: 315	NONE	508.10	357.60
RN12	315	Trial: 315	NONE	513.90	364.30
RN12	316	Trial: 316	NONE	497.00	366.50
RN12	316	Trial: 316	NONE	495.20	348.00
RN12	317	Trial: 317	NONE	503.10	365.20
RN12	318	Trial: 318	NONE	518.30	391.00
RN12	318	Trial: 318	NONE	525.40	393.60
RN12	318	Trial: 318	NONE	516.10	389.20
RN12	319	Trial: 319	NONE	511.10	376.50
RN12	320	Trial: 320	NONE	512.70	371.60
