RECORDING_SESSION_LABEL	CURRENT_FIX_BLINK_AROUND	CURRENT_FIX_X	CURRENT_FIX_Y	CURRENT_FIX_START	CURRENT_FIX_END	TRIAL_INDEX	TRIAL_LABEL
18CH5	NONE	513.70	385.00	7	406	193	Trial: 193
18CH5	NONE	504.20	393.30	424	696	193	Trial: 193
18CH5	NONE	507.30	393.10	703	2088	193	Trial: 193
18CH5	NONE	523.40	383.70	7	2078	194	Trial: 194
18CH5	NONE	530.60	373.60	7	541	195	Trial: 195
18CH5	NONE	519.40	366.70	558	1109	195	Trial: 195
18CH5	NONE	559.00	295.40	1202	2080	195	Trial: 195
18CH5	NONE	528.30	384.10	7	561	196	Trial: 196
18CH5	NONE	514.80	372.60	571	846	196	Trial: 196
18CH5	NONE	519.70	380.70	853	2082	196	Trial: 196
18CH5	NONE	504.70	384.80	7	350	197	Trial: 197
18CH5	NONE	520.80	378.40	370	548	197	Trial: 197
18CH5	NONE	514.80	387.10	556	1831	197	Trial: 197
18CH5	NONE	609.80	391.40	1857	2078	197	Trial: 197
18CH5	NONE	500.40	385.60	7	1933	198	Trial: 198
18CH5	NONE	753.50	376.00	1984	2078	198	Trial: 198
18CH5	NONE	508.30	388.40	7	2088	199	Trial: 199
18CH5	NONE	510.40	384.80	7	2078	200	Trial: 200
18CH5	NONE	514.90	393.90	7	2078	201	Trial: 201
18CH5	NONE	513.60	382.20	7	973	202	Trial: 202
18CH5	NONE	529.10	384.60	983	1062	202	Trial: 202
18CH5	NONE	509.80	393.70	1077	1201	202	Trial: 202
18CH5	NONE	534.90	397.70	1212	1960	202	Trial: 202
18CH5	NONE	682.00	320.70	1997	2088	202	Trial: 202
18CH5	NONE	512.00	397.10	7	2078	203	Trial: 203
18CH5	NONE	509.60	374.90	7	730	204	Trial: 204
18CH5	NONE	508.40	382.00	750	2079	204	Trial: 204
18CH5	NONE	514.50	387.30	7	399	205	Trial: 205
18CH5	NONE	522.20	393.40	407	543	205	Trial: 205
18CH5	NONE	513.80	386.40	550	1733	205	Trial: 205
18CH5	NONE	525.90	410.20	1743	1942	205	Trial: 205
18CH5	NONE	643.10	401.30	1980	2088	205	Trial: 205
18CH5	NONE	502.80	384.70	7	497	206	Trial: 206
18CH5	NONE	530.40	374.80	521	681	206	Trial: 206
18CH5	NONE	513.10	388.30	701	2078	206	Trial: 206
18CH5	NONE	513.80	381.00	7	951	207	Trial: 207
18CH5	NONE	516.30	386.30	960	1828	207	Trial: 207
18CH5	NONE	663.50	316.40	1871	1982	207	Trial: 207
18CH5	NONE	805.80	330.70	2015	2079	207	Trial: 207
18CH5	NONE	510.20	374.40	7	1706	208	Trial: 208
18CH5	NONE	480.00	372.80	1722	1799	208	Trial: 208
18CH5	NONE	518.60	363.50	1817	2078	208	Trial: 208
18CH5	NONE	500.90	387.10	7	1943	209	Trial: 209
18CH5	NONE	693.20	361.30	1995	2078	209	Trial: 209
18CH5	NONE	505.90	380.40	7	594	210	Trial: 210
18CH5	NONE	492.10	391.70	601	2088	210	Trial: 210
18CH5	NONE	514.70	387.90	7	2010	211	Trial: 211
18CH5	NONE	584.20	394.10	2037	2089	211	Trial: 211
18CH5	NONE	504.50	393.90	7	847	212	Trial: 212
18CH5	NONE	497.80	410.70	855	2088	212	Trial: 212
18CH5	NONE	488.90	395.90	7	800	213	Trial: 213
18CH5	NONE	490.60	395.40	808	1083	213	Trial: 213
18CH5	NONE	475.80	394.70	1092	1723	213	Trial: 213
18CH5	NONE	684.80	387.10	1777	1898	213	Trial: 213
18CH5	NONE	753.60	394.90	1923	2088	213	Trial: 213
18CH5	NONE	497.50	403.00	7	2079	214	Trial: 214
18CH5	NONE	490.30	394.30	7	2079	215	Trial: 215
18CH5	NONE	487.20	393.00	7	2078	216	Trial: 216
18CH5	NONE	513.50	383.40	9	539	217	Trial: 217
18CH5	NONE	513.60	372.30	545	624	217	Trial: 217
18CH5	NONE	465.50	397.80	880	1942	217	Trial: 217
18CH5	NONE	739.00	378.60	2005	2079	217	Trial: 217
18CH5	NONE	482.70	385.50	7	1006	218	Trial: 218
18CH5	NONE	467.20	395.20	1012	1080	218	Trial: 218
18CH5	NONE	474.00	387.50	1098	1300	218	Trial: 218
18CH5	NONE	463.80	382.80	1306	1871	218	Trial: 218
18CH5	NONE	495.10	423.70	1895	2078	218	Trial: 218
18CH5	NONE	507.90	398.80	7	1900	219	Trial: 219
18CH5	NONE	620.20	458.60	1930	2078	219	Trial: 219
18CH5	NONE	516.50	381.90	7	1704	220	Trial: 220
18CH5	NONE	504.90	397.60	1714	1810	220	Trial: 220
18CH5	NONE	584.30	402.10	1838	1903	220	Trial: 220
18CH5	NONE	875.70	410.50	1975	2078	220	Trial: 220
18CH5	NONE	504.80	380.90	7	2078	221	Trial: 221
18CH5	NONE	508.00	384.70	7	1840	222	Trial: 222
18CH5	NONE	509.20	378.90	1848	2078	222	Trial: 222
18CH5	NONE	503.60	393.30	7	1683	223	Trial: 223
18CH5	NONE	467.10	353.70	1707	2088	223	Trial: 223
18CH5	NONE	499.50	382.40	7	2078	224	Trial: 224
18CH5	NONE	492.00	380.50	7	2079	225	Trial: 225
18CH5	NONE	507.60	378.90	7	1810	226	Trial: 226
18CH5	NONE	749.90	359.00	1856	2078	226	Trial: 226
18CH5	NONE	499.10	389.80	7	1651	227	Trial: 227
18CH5	AFTER	419.20	413.60	1676	1782	227	Trial: 227
18CH5	BEFORE	423.50	408.60	2014	2078	227	Trial: 227
18CH5	NONE	496.80	398.50	7	2079	228	Trial: 228
18CH5	NONE	509.10	381.70	7	65	229	Trial: 229
18CH5	NONE	504.90	381.00	85	1994	229	Trial: 229
18CH5	NONE	700.20	383.10	2040	2078	229	Trial: 229
18CH5	NONE	515.80	378.50	7	511	230	Trial: 230
18CH5	NONE	518.90	382.70	519	2079	230	Trial: 230
18CH5	NONE	504.60	388.10	7	525	231	Trial: 231
18CH5	NONE	481.90	392.00	536	635	231	Trial: 231
18CH5	NONE	495.40	391.70	650	852	231	Trial: 231
18CH5	NONE	481.60	389.70	860	2079	231	Trial: 231
18CH5	NONE	511.60	389.00	7	1816	232	Trial: 232
18CH5	NONE	613.30	479.40	1849	2078	232	Trial: 232
18CH5	NONE	516.00	372.40	7	2007	233	Trial: 233
18CH5	NONE	583.30	320.90	2043	2090	233	Trial: 233
18CH5	NONE	515.80	392.90	7	1773	234	Trial: 234
18CH5	NONE	634.90	472.20	1810	2079	234	Trial: 234
18CH5	NONE	500.20	381.00	7	1823	235	Trial: 235
18CH5	NONE	540.70	323.30	1850	2079	235	Trial: 235
18CH5	NONE	498.00	396.80	7	2080	236	Trial: 236
18CH5	AFTER	512.30	389.60	8	336	237	Trial: 237
18CH5	BEFORE	493.90	395.80	513	681	237	Trial: 237
18CH5	NONE	495.90	404.80	694	2078	237	Trial: 237
18CH5	NONE	509.60	398.40	7	1692	238	Trial: 238
18CH5	NONE	470.50	423.40	1711	1876	238	Trial: 238
18CH5	NONE	536.50	403.50	1900	2079	238	Trial: 238
18CH5	NONE	480.50	393.80	7	2089	239	Trial: 239
18CH5	NONE	516.10	381.60	7	442	240	Trial: 240
18CH5	NONE	495.50	375.50	454	2049	240	Trial: 240
18CH5	NONE	527.30	368.70	7	1990	241	Trial: 241
18CH5	NONE	651.40	345.00	2028	2077	241	Trial: 241
18CH5	NONE	509.70	381.40	7	869	242	Trial: 242
18CH5	NONE	496.60	369.30	877	1832	242	Trial: 242
18CH5	NONE	622.10	310.50	1867	1990	242	Trial: 242
18CH5	NONE	489.40	372.80	7	2078	243	Trial: 243
18CH5	NONE	482.90	402.40	7	2017	244	Trial: 244
18CH5	NONE	504.80	373.90	7	1808	245	Trial: 245
18CH5	NONE	512.70	423.00	1831	2078	245	Trial: 245
18CH5	NONE	471.90	404.90	7	1983	246	Trial: 246
18CH5	NONE	555.80	420.10	2039	2079	246	Trial: 246
18CH5	NONE	521.70	385.40	7	1981	247	Trial: 247
18CH5	NONE	547.70	345.50	2005	2088	247	Trial: 247
18CH5	NONE	486.90	379.50	7	1685	248	Trial: 248
18CH5	NONE	425.80	474.60	1712	1856	248	Trial: 248
18CH5	NONE	507.60	408.40	94	357	249	Trial: 249
18CH5	NONE	483.90	411.40	373	1969	249	Trial: 249
18CH5	NONE	709.40	395.20	2022	2078	249	Trial: 249
18CH5	NONE	509.90	386.90	7	26	250	Trial: 250
18CH5	NONE	507.80	390.30	59	167	250	Trial: 250
18CH5	NONE	477.70	403.60	385	1934	250	Trial: 250
18CH5	NONE	479.20	416.20	1970	2005	250	Trial: 250
18CH5	NONE	479.00	422.90	2011	2078	250	Trial: 250
18CH5	NONE	501.00	400.40	7	847	251	Trial: 251
18CH5	NONE	478.50	401.70	854	2079	251	Trial: 251
18CH5	NONE	499.60	383.40	7	1822	252	Trial: 252
18CH5	NONE	533.60	331.40	1848	2079	252	Trial: 252
18CH5	NONE	495.00	393.00	7	2051	253	Trial: 253
18CH5	NONE	513.30	387.20	9	493	254	Trial: 254
18CH5	NONE	491.10	406.60	503	1843	254	Trial: 254
18CH5	NONE	517.20	412.40	1859	2078	254	Trial: 254
18CH5	NONE	505.30	386.80	7	1743	255	Trial: 255
18CH5	NONE	595.40	473.00	1778	1931	255	Trial: 255
18CH5	NONE	668.80	565.90	1975	2078	255	Trial: 255
18CH5	NONE	509.50	375.00	7	612	256	Trial: 256
18CH5	NONE	499.90	379.30	631	1849	256	Trial: 256
18CH5	NONE	797.50	354.00	1909	2089	256	Trial: 256
18CH5	NONE	490.90	381.60	7	686	257	Trial: 257
18CH5	NONE	473.50	384.70	693	2079	257	Trial: 257
18CH5	NONE	478.50	390.30	7	1722	258	Trial: 258
18CH5	NONE	473.90	482.90	1760	2078	258	Trial: 258
18CH5	NONE	519.50	378.40	7	504	259	Trial: 259
18CH5	NONE	488.40	398.30	510	2078	259	Trial: 259
18CH5	NONE	502.00	383.60	7	376	260	Trial: 260
18CH5	NONE	498.30	382.10	393	597	260	Trial: 260
18CH5	NONE	485.70	392.80	607	2078	260	Trial: 260
18CH5	NONE	526.70	366.90	7	1913	261	Trial: 261
18CH5	NONE	649.80	356.00	1941	2094	261	Trial: 261
18CH5	NONE	493.10	396.00	7	2079	262	Trial: 262
18CH5	NONE	500.40	378.80	7	960	263	Trial: 263
18CH5	NONE	506.20	377.90	1029	1884	263	Trial: 263
18CH5	NONE	619.40	450.80	1917	2078	263	Trial: 263
18CH5	NONE	496.80	396.20	7	1823	264	Trial: 264
18CH5	NONE	511.80	438.50	1841	2079	264	Trial: 264
18CH5	NONE	507.00	381.50	7	442	265	Trial: 265
18CH5	NONE	511.20	370.40	451	1821	265	Trial: 265
18CH5	NONE	618.20	239.50	1863	2079	265	Trial: 265
18CH5	NONE	499.80	396.40	7	2078	266	Trial: 266
18CH5	NONE	483.80	386.70	7	2088	267	Trial: 267
18CH5	NONE	493.10	392.20	7	2078	268	Trial: 268
18CH5	NONE	495.80	402.50	7	2078	269	Trial: 269
18CH5	NONE	512.40	383.70	7	547	270	Trial: 270
18CH5	NONE	510.00	395.60	555	1985	270	Trial: 270
18CH5	NONE	498.70	384.70	7	1853	271	Trial: 271
18CH5	NONE	628.10	332.40	1888	2050	271	Trial: 271
18CH5	NONE	508.30	378.90	7	2079	272	Trial: 272
18CH5	NONE	513.20	369.00	7	1843	273	Trial: 273
18CH5	NONE	650.30	380.40	1880	2078	273	Trial: 273
18CH5	NONE	491.50	388.60	7	1839	274	Trial: 274
18CH5	NONE	526.80	625.40	1893	2078	274	Trial: 274
18CH5	NONE	492.90	390.80	144	1979	275	Trial: 275
18CH5	NONE	647.00	378.60	2025	2079	275	Trial: 275
18CH5	NONE	497.70	386.60	7	2089	276	Trial: 276
18CH5	NONE	500.00	377.20	7	216	277	Trial: 277
18CH5	NONE	489.50	377.80	317	608	277	Trial: 277
18CH5	NONE	492.00	378.50	633	762	277	Trial: 277
18CH5	NONE	506.60	373.50	913	1086	277	Trial: 277
18CH5	NONE	512.60	373.00	1095	1149	277	Trial: 277
18CH5	NONE	506.20	376.40	1353	1478	277	Trial: 277
18CH5	NONE	483.10	381.40	1500	1557	277	Trial: 277
18CH5	NONE	474.30	379.20	1599	1849	277	Trial: 277
18CH5	NONE	511.70	385.00	7	1357	278	Trial: 278
18CH5	NONE	436.40	314.50	1396	1961	278	Trial: 278
18CH5	NONE	597.40	423.00	2009	2078	278	Trial: 278
18CH5	NONE	506.60	388.00	7	1881	279	Trial: 279
18CH5	NONE	647.90	391.80	1928	2023	279	Trial: 279
18CH5	NONE	516.80	376.50	7	2079	280	Trial: 280
18CH5	NONE	516.30	387.10	7	2045	281	Trial: 281
18CH5	NONE	504.80	389.80	7	527	282	Trial: 282
18CH5	NONE	479.70	407.50	649	2078	282	Trial: 282
18CH5	NONE	516.00	371.30	7	2078	283	Trial: 283
18CH5	NONE	487.50	384.40	7	420	284	Trial: 284
18CH5	NONE	489.80	387.90	427	2078	284	Trial: 284
18CH5	NONE	539.50	399.50	7	209	285	Trial: 285
18CH5	NONE	525.90	397.50	220	2088	285	Trial: 285
18CH5	NONE	495.80	393.50	7	1639	286	Trial: 286
18CH5	NONE	464.00	329.70	1666	1802	286	Trial: 286
18CH5	NONE	510.10	396.80	7	1783	287	Trial: 287
18CH5	NONE	528.30	406.70	1794	2078	287	Trial: 287
18CH5	NONE	513.70	394.60	7	1776	288	Trial: 288
18CH5	NONE	567.30	370.30	1799	2079	288	Trial: 288
18CH5	NONE	500.50	389.50	7	2079	289	Trial: 289
18CH5	NONE	512.30	377.60	7	2079	290	Trial: 290
18CH5	NONE	499.80	391.60	7	2079	291	Trial: 291
18CH5	NONE	503.60	389.20	7	684	292	Trial: 292
18CH5	NONE	506.80	392.60	695	893	292	Trial: 292
18CH5	NONE	498.30	397.40	899	2079	292	Trial: 292
18CH5	NONE	508.10	391.60	7	2088	293	Trial: 293
18CH5	NONE	510.10	378.40	7	1719	294	Trial: 294
18CH5	NONE	592.20	398.40	1743	1918	294	Trial: 294
18CH5	NONE	500.20	376.10	7	2079	295	Trial: 295
18CH5	NONE	488.20	387.90	7	2078	296	Trial: 296
18CH5	AFTER	511.70	380.00	7	1649	297	Trial: 297
18CH5	BEFORE	530.10	362.50	1998	2078	297	Trial: 297
18CH5	NONE	508.30	387.30	7	2078	298	Trial: 298
18CH5	NONE	498.90	389.30	7	2080	299	Trial: 299
18CH5	NONE	502.50	377.60	7	2079	300	Trial: 300
18CH5	NONE	491.60	382.50	7	774	301	Trial: 301
18CH5	NONE	457.60	378.80	780	2079	301	Trial: 301
18CH5	NONE	476.50	383.70	7	2078	302	Trial: 302
18CH5	NONE	498.60	403.40	7	2078	303	Trial: 303
18CH5	NONE	512.70	398.90	7	2079	304	Trial: 304
18CH5	NONE	509.30	400.60	7	1922	305	Trial: 305
18CH5	NONE	625.40	416.60	1954	2078	305	Trial: 305
18CH5	NONE	513.40	393.40	7	2068	306	Trial: 306
18CH5	NONE	517.70	412.70	7	2098	307	Trial: 307
18CH5	NONE	512.40	386.30	7	2089	308	Trial: 308
18CH5	NONE	510.10	389.30	7	588	309	Trial: 309
18CH5	NONE	515.10	401.60	607	2089	309	Trial: 309
18CH5	NONE	509.50	391.60	7	618	310	Trial: 310
18CH5	NONE	503.90	403.30	626	1632	310	Trial: 310
18CH5	NONE	479.40	331.00	1660	2078	310	Trial: 310
18CH5	NONE	512.00	386.60	7	510	311	Trial: 311
18CH5	NONE	518.20	392.80	528	2079	311	Trial: 311
18CH5	NONE	505.70	381.80	7	2079	312	Trial: 312
18CH5	NONE	507.70	383.30	7	362	313	Trial: 313
18CH5	NONE	512.50	393.50	380	2078	313	Trial: 313
18CH5	NONE	504.30	387.90	7	2078	314	Trial: 314
18CH5	NONE	508.90	393.30	7	2039	315	Trial: 315
18CH5	NONE	510.60	393.40	7	2078	316	Trial: 316
18CH5	NONE	509.20	389.00	7	1949	317	Trial: 317
18CH5	NONE	628.20	345.00	1986	2078	317	Trial: 317
18CH5	NONE	510.40	384.80	7	2078	318	Trial: 318
18CH5	NONE	509.60	386.90	7	1689	319	Trial: 319
18CH5	NONE	655.80	265.10	1742	2078	319	Trial: 319
18CH5	NONE	514.70	394.80	7	293	320	Trial: 320
18CH5	NONE	511.50	403.90	302	871	320	Trial: 320
18CH5	NONE	512.20	386.60	880	2079	320	Trial: 320
18CH5	NONE	511.50	382.00	7	740	321	Trial: 321
18CH5	NONE	515.90	391.40	750	1076	321	Trial: 321
18CH5	NONE	513.30	383.60	1085	2078	321	Trial: 321
18CH5	NONE	514.00	382.20	7	268	322	Trial: 322
18CH5	NONE	503.40	387.60	275	2078	322	Trial: 322
18CH5	NONE	520.20	388.20	7	375	323	Trial: 323
18CH5	NONE	529.80	405.00	394	1105	323	Trial: 323
18CH5	NONE	520.00	394.60	1112	2079	323	Trial: 323
18CH5	NONE	514.40	387.20	7	555	324	Trial: 324
18CH5	NONE	516.00	390.10	564	1544	324	Trial: 324
18CH5	NONE	626.70	428.90	1570	2037	324	Trial: 324
18CH5	NONE	532.30	383.10	7	2063	325	Trial: 325
18CH5	NONE	504.70	384.60	7	805	326	Trial: 326
18CH5	NONE	504.40	381.20	814	1051	326	Trial: 326
18CH5	NONE	494.40	377.80	1067	2079	326	Trial: 326
18CH5	NONE	506.40	394.70	13	681	327	Trial: 327
18CH5	NONE	512.80	389.80	702	1749	327	Trial: 327
18CH5	NONE	661.30	455.40	1783	2001	327	Trial: 327
18CH5	NONE	515.60	388.30	7	416	328	Trial: 328
18CH5	NONE	519.20	397.20	435	754	328	Trial: 328
18CH5	NONE	517.80	391.30	774	1073	328	Trial: 328
18CH5	NONE	525.80	386.30	1087	2078	328	Trial: 328
18CH5	NONE	514.40	391.50	7	338	329	Trial: 329
18CH5	NONE	522.10	375.10	358	622	329	Trial: 329
18CH5	NONE	513.90	376.70	633	885	329	Trial: 329
18CH5	NONE	521.50	382.80	893	2088	329	Trial: 329
18CH5	NONE	516.70	382.10	7	2078	330	Trial: 330
18CH5	NONE	506.80	390.60	8	1926	331	Trial: 331
18CH5	NONE	624.60	351.80	1955	2078	331	Trial: 331
18CH5	NONE	510.90	385.90	7	2088	332	Trial: 332
18CH5	NONE	514.40	388.90	7	717	333	Trial: 333
18CH5	NONE	509.90	388.90	727	875	333	Trial: 333
18CH5	NONE	521.20	387.30	887	1841	333	Trial: 333
18CH5	NONE	679.00	323.40	1881	2078	333	Trial: 333
18CH5	NONE	512.30	383.40	7	1108	334	Trial: 334
18CH5	NONE	516.60	381.10	1117	2078	334	Trial: 334
18CH5	NONE	519.30	392.50	7	1998	335	Trial: 335
18CH5	NONE	523.20	372.80	7	2078	336	Trial: 336
18CH5	NONE	510.50	382.60	7	364	337	Trial: 337
18CH5	NONE	503.70	376.70	374	515	337	Trial: 337
18CH5	NONE	511.40	365.70	524	2078	337	Trial: 337
18CH5	NONE	514.50	370.20	7	1766	338	Trial: 338
18CH5	NONE	538.70	383.70	1779	2016	338	Trial: 338
18CH5	NONE	563.00	390.50	2032	2086	338	Trial: 338
18CH5	NONE	509.20	394.60	7	232	339	Trial: 339
18CH5	NONE	508.60	379.90	241	1865	339	Trial: 339
18CH5	NONE	606.30	352.10	1894	2080	339	Trial: 339
18CH5	NONE	525.90	386.70	7	253	340	Trial: 340
18CH5	AFTER	510.70	385.60	267	479	340	Trial: 340
18CH5	BEFORE	509.90	391.40	681	1020	340	Trial: 340
18CH5	NONE	490.20	399.60	1048	2088	340	Trial: 340
18CH5	NONE	515.30	370.30	7	642	341	Trial: 341
18CH5	NONE	507.20	375.00	650	960	341	Trial: 341
18CH5	NONE	517.70	378.30	980	2090	341	Trial: 341
18CH5	NONE	511.90	378.90	7	448	342	Trial: 342
18CH5	NONE	509.70	375.90	456	728	342	Trial: 342
18CH5	NONE	516.00	384.90	748	1997	342	Trial: 342
18CH5	NONE	781.00	360.80	2047	2089	342	Trial: 342
18CH5	NONE	508.80	383.80	7	695	343	Trial: 343
18CH5	NONE	514.70	384.90	702	926	343	Trial: 343
18CH5	NONE	510.60	376.50	936	1893	343	Trial: 343
18CH5	NONE	530.00	363.40	1904	2078	343	Trial: 343
18CH5	NONE	506.70	391.10	7	294	344	Trial: 344
18CH5	NONE	498.90	394.70	304	858	344	Trial: 344
18CH5	NONE	500.70	391.10	866	1562	344	Trial: 344
18CH5	AFTER	464.10	393.50	1583	1722	344	Trial: 344
18CH5	BEFORE	485.80	692.20	2015	2088	344	Trial: 344
18CH5	NONE	515.50	396.60	7	236	345	Trial: 345
18CH5	NONE	518.20	394.50	245	2077	345	Trial: 345
18CH5	NONE	515.40	375.90	9	260	346	Trial: 346
18CH5	NONE	517.60	384.30	269	471	346	Trial: 346
18CH5	NONE	526.90	393.20	487	788	346	Trial: 346
18CH5	NONE	518.40	412.20	806	2080	346	Trial: 346
18CH5	NONE	506.90	388.20	7	305	347	Trial: 347
18CH5	NONE	521.80	387.80	318	428	347	Trial: 347
18CH5	NONE	515.90	389.10	448	2077	347	Trial: 347
18CH5	NONE	516.10	381.20	7	558	348	Trial: 348
18CH5	NONE	506.00	374.60	574	730	348	Trial: 348
18CH5	NONE	521.60	380.70	742	2079	348	Trial: 348
18CH5	NONE	510.20	387.10	7	48	349	Trial: 349
18CH5	NONE	500.80	394.50	68	584	349	Trial: 349
18CH5	NONE	508.60	389.00	606	654	349	Trial: 349
18CH5	NONE	484.30	387.50	685	722	349	Trial: 349
18CH5	NONE	516.80	389.60	756	877	349	Trial: 349
18CH5	NONE	493.60	401.40	894	2080	349	Trial: 349
18CH5	NONE	511.20	383.20	7	2078	350	Trial: 350
18CH5	NONE	517.40	381.90	7	2079	351	Trial: 351
18CH5	NONE	519.00	385.20	7	1788	352	Trial: 352
18CH5	NONE	502.60	368.90	1801	2078	352	Trial: 352
18CH5	NONE	513.50	385.90	7	265	353	Trial: 353
18CH5	NONE	502.80	388.70	273	501	353	Trial: 353
18CH5	NONE	489.90	397.80	512	2079	353	Trial: 353
18CH5	NONE	522.60	384.00	7	1078	354	Trial: 354
18CH5	NONE	523.20	395.10	1098	1788	354	Trial: 354
18CH5	NONE	558.60	368.30	1811	2038	354	Trial: 354
18CH5	NONE	510.50	385.90	7	2078	355	Trial: 355
18CH5	NONE	504.40	400.30	7	1731	356	Trial: 356
18CH5	NONE	380.00	442.00	1765	1930	356	Trial: 356
18CH5	NONE	421.40	428.40	1943	2088	356	Trial: 356
18CH5	NONE	507.50	392.90	7	2088	357	Trial: 357
18CH5	NONE	508.60	381.40	7	2079	358	Trial: 358
18CH5	NONE	522.00	377.30	7	291	359	Trial: 359
18CH5	NONE	522.90	383.10	308	2086	359	Trial: 359
18CH5	NONE	516.00	388.80	7	2024	360	Trial: 360
